id,price
528,1456125.5649461811
529,885943.2973823671
530,524004.7553604747
531,866825.3218685758
532,642544.7042214086
533,1440828.7947242945
534,1803845.875582459
535,1581743.246243196
536,515408.2924877869
537,1109612.6120415453
538,1132047.1615604141
539,792274.0567947874
540,1719431.9325574145
541,1154905.5851389966
542,5132064.065210823
543,1221788.2143481858
544,981797.3673423314
545,450837.1870573115
546,523305.00014579727
547,4637342.167136496
548,395696.6175259623
549,448336.3137144024
550,614997.6623285374
551,1594642.986593437
552,1179889.0747299786
553,559806.6575394918
554,965809.9917542298
555,1754328.1261301755
556,7722131.757188544
557,1787956.3928340771
558,2076722.6190972812
559,651207.0080713611
560,641669.6393512716
561,1590813.6100889272
562,4801911.528605356
563,430385.7976657199
564,694394.8057123264
565,905009.3208411308
566,1839527.3143461614
567,4076357.2546898634
568,1243837.1731636322
569,1773263.800132636
570,1051880.4474943248
571,1027750.8053961567
572,987296.6313115308
573,2054460.644969996
574,593075.456473598
575,487130.64495577384
576,1785970.6386050887
577,514978.9597683103
578,1717355.4678690992
579,1624900.1229695869
580,2174364.6944081737
581,1573575.038639858
582,3655343.596746397
583,411749.03677522205
584,2113163.28638556
585,677740.389401879
586,871002.8137800168
587,499147.6381534062
588,812460.5691425189
589,1060166.6473374339
590,1011991.1513998806
591,3994725.312405971
592,943956.761780475
593,1303919.6072450262
594,355283.3390133329
595,1057015.4851435996
596,1164323.7184988922
597,561702.7355050022
598,863036.9367829442
599,1993309.1770022616
600,629668.8296867984
601,3146704.6702528824
602,809544.7848456077
603,8391286.65012995
604,217243.2780083675
605,583643.9019711849
606,1147652.1128859336
607,1458434.11880328
608,467434.3943913283
609,916013.0537150223
610,774416.712854731
611,1425245.3378072823
612,1131455.6359885526
613,796645.0783600615
614,3625402.437210162
615,800729.4185161671
616,1314132.3826262369
617,2314531.6587962075
618,781426.8472422718
619,701975.0573342162
620,1512419.9591031857
621,1656621.756379946
622,765776.2420894167
623,419114.3754511732
624,1653050.475307034
625,3301020.354550821
626,2767498.7483019424
627,3415491.402020088
628,6579190.198237009
629,2671407.49930135
630,1706347.0464898744
631,1923626.3491211429
632,645932.9914980053
633,1450767.9780003557
634,3289669.2973181726
635,2406423.8293250734
636,655841.6766955715
637,394563.5012608797
638,3800979.276562163
639,1023260.668542653
640,2080746.7838348083
641,1287662.3320908204
642,561412.5631784105
643,2509343.3975356403
644,1200438.366630996
645,609964.5478524442
646,2229358.910454266
647,504977.23246120475
648,1020924.7717232922
649,712300.8336850607
650,2965449.633700087
651,1310049.487101851
652,426407.6760986181
653,2469516.7755193817
654,500803.22657728486
655,4861577.117411898
656,1680084.690005044
657,771316.241995972
658,1088223.35666909
659,615687.55137833
660,751635.9960107456
661,434981.0376529793
662,1150895.436015502
663,1309424.3144567204
664,3471611.091244179
665,1206509.1325384486
666,1618860.2037362992
667,2110744.0979052656
668,3419771.943206585
669,519160.0121528443
670,819967.74825189
671,3461734.1252434193
672,1185579.6041592136
673,2003654.1786312908
674,2164999.640726726
675,2789290.938898146
676,1555156.4303761844
677,976016.3281973168
678,2041048.1828719452
679,3510940.6895646574
680,5043063.145506275
681,2875653.952561116
682,956540.8553222644
683,910303.2473740451
684,1070855.0336930787
685,523892.88712456776
686,1331271.0974840212
687,1128108.8422584143
688,3341848.1728251046
689,1371389.2309903565
690,619924.778286427
691,1526071.2915070527
692,2709633.7907729703
693,432663.8776799288
694,852586.9180517222
695,5367663.799217005
696,2603272.5854039113
697,793243.6130163869
698,975869.3780509613
699,3622975.7849486074
700,1044745.592025439
701,766680.0781825888
702,228812.05470488602
703,582810.0695853718
704,2163081.830045188
705,1107433.454263763
706,735493.9558516301
707,987368.7467762257
708,944864.0529087369
709,2346554.667873082
710,908990.0216641685
711,1336811.3790222437
712,1478814.5344449102
713,495032.7532800978
714,487542.1634000543
715,362259.0875775489
716,856496.2921225782
717,964356.741913825
718,2381956.90932357
719,1872614.5432540872
720,1951535.0353918578
721,838180.1509977842
722,1458952.793607689
723,3187801.314154364
724,355041.26801219664
725,2001629.3386983746
726,1069232.9136378658
727,769083.8555905685
728,909461.976656051
729,938854.7569005534
730,360683.6481512918
731,1152308.553894991
732,1917339.847993926
733,432472.28740021476
734,1120591.9521529668
735,1566386.3242351483
736,1509302.6421337803
737,1100687.9969463258
738,1227791.7352044887
739,1144488.8996067734
740,1911027.9353113293
741,3834387.6016051993
742,622310.166355229
743,1614200.7379245611
744,552676.8073792852
745,1702465.1464181535
746,931654.2697329434
747,2474333.0035169516
748,1256798.4925344712
749,620650.3350611841
750,1473554.0354995027
751,157468.68614319852
752,524923.9913939817
753,4619286.773810408
754,2880115.5495452643
755,1441786.9776759155
756,1043667.6243182013
757,711152.5947758032
758,1509806.0490921913
759,1728575.9055711124
760,2186000.169711824
761,793303.3699122842
762,546877.7489977378
763,561090.7277986258
764,599499.9239567459
765,1668336.3824068976
766,3572384.275974609
767,1137851.111623556
768,928074.8182681438
769,772022.5973775795
770,233946.78652378405
771,548457.1724088178
772,462295.2588814104
773,1031295.7955498167
774,902560.0396864563
775,1814522.2284633524
776,4805173.803472139
777,2536123.851820846
778,5001435.769249247
779,2632309.8462645183
780,1270082.5849987327
781,649874.5954571192
782,3602967.6905811504
783,3162171.4973395653
784,1746095.085437758
785,4595841.042509152
786,947870.863405213
787,744987.0717731882
788,552516.2976282618
789,2870419.2884723214
790,1802385.3939659775
791,965010.145105939
792,1971810.6408117763
793,1413425.1719825617
794,1320060.9108499573
795,2006880.7189568721
796,960715.8723490719
797,1002232.060148001
798,3188202.861152327
799,736584.5720498906
800,2747292.8809066853
801,1077605.6425258226
802,929909.0157339269
803,390045.9747687832
804,1412806.3627229494
805,917969.6463237714
806,199611.60738210016
807,992984.2654959345
808,891976.6477211401
809,995256.7661406305
810,1090878.0528460909
811,1296803.4361977268
812,1182267.3259096076
813,2300028.906442482
814,848820.6754351659
815,1431685.4495268501
816,1233907.4310548932
817,6074132.228498777
818,778623.8834234138
819,1269420.8022925872
820,912236.2516482247
821,1014112.2718883265
822,1119577.7082473154
823,2912462.711585195
824,1017955.7860059494
825,767075.4317335013
826,1087342.8188990243
827,3332253.5888307216
828,1202285.0948626283
829,1942121.0272291086
830,2641689.5135065764
831,335906.7521058725
832,519480.19077787054
833,3135740.9185860525
834,2167671.411709038
835,1409559.1663542218
836,535284.1388923672
837,842750.9340215817
838,305815.2158401081
839,1210936.5350042444
840,213228.66161946478
841,2214815.862184085
842,1669712.4404174185
843,3168448.764138673
844,989392.736319791
845,2290437.7798687504
846,503310.5085439278
847,674299.4904794588
848,920252.8811735349
849,1429721.3790178788
850,3783239.8979410776
851,884463.5252882189
852,1454243.3568422408
853,1193992.8307153608
854,1028406.8453541712
855,336337.49614976515
856,236371.1269184326
857,1041503.7818890421
858,6152241.4649216905
859,1681861.6118502137
860,1392297.390924741
861,554938.7941137331
862,1007145.7745195029
863,1404854.966034045
864,1302628.7653273428
865,1104877.4897691007
866,2476783.5840775045
867,820235.8172487367
868,422426.45244278887
869,771815.4990188412
870,195324.00635538241
871,680819.6776165757
872,3140514.000493468
873,1211532.8615156678
874,1292246.0728903245
875,829154.7589096513
876,2466321.315095145
877,533255.9125164195
878,499097.3416785175
879,2844818.5790283047
880,875647.282539332
881,933898.9028060477
882,239215.0773212565
883,1458706.346353927
884,1269250.8665750101
885,562777.1531646048
886,415047.1879904713
887,1022020.4913511053
888,3835130.17053712
889,720752.2502835486
890,1566652.5508093918
891,986476.2212106045
892,929995.1486928124
893,189002.27385854264
894,839189.8342569213
895,315195.86758044024
896,1348825.626971737
897,195407.603636444
898,925593.3337728705
899,4885015.545192509
900,926629.0532157089
901,458587.00157576066
902,666734.6396573852
903,2209924.0954928724
904,2224782.1996952323
905,2284943.3398168115
906,825029.4243135686
907,1497815.31227284
908,4748284.4592340235
909,666092.538286239
910,3406780.5462713586
911,562494.8330630369
912,1382448.032056699
913,4976698.686590718
914,2179801.836383243
915,825157.5644604188
916,1051528.537537905
917,1068524.9573379587
918,350640.29180582985
919,1828876.2566375923
920,1022598.8087014
921,460030.6932899721
922,967771.2686746627
923,2075167.811771153
924,3232179.308847096
925,634595.0645381657
926,2656415.330320101
927,4801911.528605356
928,2471704.333340193
929,999863.3342424233
930,1473428.6091879024
931,2964713.553448468
932,491146.263111033
933,2082733.4575503469
934,1743678.1973095536
935,4520164.379588604
936,2914188.753612385
937,527375.4155276978
938,521741.3286204633
939,973810.1668335475
940,2590198.810861316
941,1218978.0499950326
942,744535.7953440206
943,261221.0723182982
944,895587.0756057303
945,687910.0812864962
946,2186852.1035458907
947,614326.096618574
948,2101619.27928877
949,1094642.3581317822
950,327055.74799205485
951,2003778.7347764454
952,1326436.6201422408
953,1110529.8269570703
954,874106.7141058054
955,2984665.6672350583
956,590760.3823063003
957,878367.3817224337
958,1338840.243724843
959,1794221.5506871708
960,1296554.9823621004
961,717589.6162914026
962,1565049.1140438165
963,818833.2518916206
964,1153460.0603495538
965,949619.4967431731
966,2930899.6018070397
967,3502660.3074632376
968,1306871.4306633393
969,2194448.2633029986
970,1054920.4926247234
971,1012516.8235097129
972,806213.3220050582
973,1784777.985089989
974,692660.8867314085
975,212630.86527525092
976,828031.1208729119
977,1645117.475026054
978,1888795.6714552261
979,835687.9673938544
980,463740.15641095175
981,941035.3600764868
982,2354959.1759894583
983,3787632.2496200637
984,1257149.2065666285
985,1045016.8393156662
986,901010.385949387
987,2576978.6455062227
988,2012716.9803965527
989,1327061.2118604272
990,468939.09732322476
991,683127.4666062568
992,1762544.066859442
993,2627990.6858435078
994,869250.9169216806
995,1082047.5905266576
996,1696801.8418388467
997,423942.1687318949
998,2059634.7170977131
999,1107376.9861293477
1000,755621.4059510877
1001,1230421.1305069642
1002,1379715.8855347685
1003,5247605.214438382
1004,585875.672718347
1005,761818.6015705126
1006,4334774.427485443
1007,1317250.35534664
1008,771132.9340739242
1009,713995.3822432337
1010,3247109.579131429
1011,1133730.7409829213
1012,1097542.13008637
1013,1521038.8685346923
1014,2248475.369629513
1015,999977.116243799
1016,2643334.684317937
1017,1036244.4095276438
1018,567777.1881683207
1019,237777.41871412582
1020,542517.5776108174
1021,1435718.3930744305
1022,1436495.47008537
1023,918449.8753223006
1024,1414208.5987103076
1025,2005913.1741480692
1026,578561.4375765101
1027,1034027.9960631456
1028,2293703.453161395
1029,1223633.3468765994
1030,1677777.4989199035
1031,1596424.9237093066
1032,362283.0620867822
1033,963894.3567266738
1034,479603.7303107806
1035,1434465.2746576094
1036,368179.70520181337
1037,1063251.8067876794
1038,340192.5431317377
1039,793619.2009961877
1040,3646553.73731011
1041,1207568.7955191322
1042,966063.2335636445
1043,1044735.8317059453
1044,992134.0543191932
1045,790337.1395584783
1046,1081930.9292558723
1047,1818357.6943402053
1048,363804.2162200775
1049,944093.1053031897
1050,1216726.0206866665
1051,1090995.3275388118
1052,1205040.923571793
1053,891844.7890441263
1054,976049.1481014322
1055,2468443.9452294568
1056,1298430.8667295887
1057,1150384.6921445937
1058,2371470.4357212065
1059,1518319.8447890317
1060,652398.833457306
1061,860936.36856495
1062,1570297.2940467917
1063,817578.238312174
1064,2020539.2204032806
1065,423400.89890996844
1066,385097.33268398343
1067,1180753.568205453
1068,5094467.924089905
1069,1077453.5181761205
1070,2633111.916900017
1071,1335307.6275225729
1072,926856.6124103647
1073,1152364.369242654
1074,1613789.362155106
1075,2751639.1114980727
1076,961689.268746345
1077,826249.2660766899
1078,1102014.3171589863
1079,1030371.0164418429
1080,1065186.3870806373
1081,1807615.9324400655
1082,424682.4547133967
1083,856954.3350351056
1084,938646.7171845563
1085,388112.3549556972
1086,503567.02080304024
1087,3074951.361380354
1088,2146254.2704784432
1089,490393.0895799071
1090,844131.4688874066
1091,3354898.187595963
1092,1650578.1206156071
1093,884425.7218949401
1094,1073508.937801291
1095,2898867.9845020734
1096,704471.9784559289
1097,1986228.5544325418
1098,1627252.962509506
1099,1126840.6781150603
1100,1378267.699523134
1101,537841.6966733744
1102,1308171.8707969345
1103,970206.3490285773
1104,1045371.1504866767
1105,1220887.7164396786
1106,3455935.1764666126
1107,1193893.900255774
1108,968511.6574539253
1109,1461740.9960066595
1110,1076037.1608844756
1111,1305675.3772563983
1112,937053.7854395999
1113,1667848.2294909605
1114,1014954.5115528054
1115,3049333.870484299
1116,839168.6383042382
1117,2564503.269626514
1118,532534.1566637151
1119,933105.4425703257
1120,408162.154304525
1121,2938456.105375722
1122,2013524.149977243
1123,1501796.5990894437
1124,847916.9228755323
1125,524320.1811497031
1126,548948.2256652445
1127,1104886.5163409603
1128,1379459.888488184
1129,656683.7273281515
1130,1314909.9336374644
1131,1072750.4246573918
1132,737598.7699386787
1133,1953999.2060774856
1134,1423612.8876787748
1135,1117286.34129806
1136,1091504.4563223366
1137,517820.5781250891
1138,2974407.604831614
1139,642167.7619550029
1140,1990451.5439046584
1141,801823.9399927265
1142,4752233.966061948
1143,758189.8361763117
1144,2716967.3040093016
1145,2263453.4121238403
1146,3023365.817294892
1147,1039712.5878006986
1148,262903.66096115374
1149,303519.190171374
1150,1289848.6173263572
1151,1201659.2308025868
1152,1902567.480508343
1153,658076.2352796905
1154,760807.7750937347
1155,467889.6373104331
1156,544420.4447051231
1157,879836.1080991477
1158,2304040.9739528545
1159,3917452.163982252
1160,1715406.0342894602
1161,4171764.599650163
1162,668364.149207414
1163,185147.62655980437
1164,5001435.769249247
1165,510470.2517007132
1166,472929.5628712958
1167,2120508.046031083
1168,1748374.3921057037
1169,1825415.8464686547
1170,727580.032540132
1171,887903.3526429044
1172,1527404.1959587685
1173,942356.7032961469
1174,965709.1790469664
1175,566257.9540980846
1176,995433.5678414621
1177,1570444.05929089
1178,922071.8320941199
1179,1943414.2833330557
1180,2157855.084532508
1181,1170306.2405538925
1182,5132064.065210823
1183,4635076.413301954
1184,1475508.3604693417
1185,2112216.7647155463
1186,1073692.1041740333
1187,1718499.6985888495
1188,683224.2719246212
1189,701035.2486931295
1190,711414.332594925
1191,371206.2831203311
1192,5229154.83785504
1193,1980772.384080052
1194,418560.07634623983
1195,956122.5431301799
1196,477882.7773704148
1197,2255217.108523486
1198,568340.2198058113
1199,1074919.8425879714
1200,1519163.2999000074
1201,1000850.4429824343
1202,8272283.283597936
1203,804872.1454625473
1204,386777.10617447516
1205,2548308.1179218087
1206,3021136.351375984
1207,2982847.2361964458
1208,2818312.1674012835
1209,1291998.6175095302
1210,4801911.528605356
1211,874984.5544594849
1212,855074.0514962232
1213,2013936.4521342623
1214,397198.115993556
1215,582203.6287748093
1216,1721137.2109415873
1217,1607768.9151561349
1218,954083.8204174535
1219,900532.5130311105
1220,2386582.82014222
1221,1298574.5593702842
1222,1192987.504536196
1223,1108076.7248554681
1224,581287.0537035376
1225,2777761.3002487044
1226,843593.3108866948
1227,693478.1299353978
1228,232741.37870903424
1229,740465.8632850865
1230,4825083.814835133
1231,1464838.3165925997
1232,597538.8371484329
1233,1506583.4931153047
1234,2017138.6969361776
1235,874721.6344825547
1236,2282340.1493989853
1237,1410384.8897895708
1238,238169.2122551441
1239,990562.3785806497
1240,1018578.615521425
1241,3191508.005863103
1242,563874.6877604255
1243,2047796.1423536472
1244,314692.1134025703
1245,535969.8499157608
1246,2545222.1421266343
1247,1178803.060677201
1248,1171172.2203625962
1249,2565882.483169795
1250,1054131.8572454758
1251,801452.4049510303
1252,1494031.2912111718
1253,609321.9498059107
1254,1334010.4940363294
1255,1610139.0965510423
1256,1090644.2095722344
1257,2255750.3895645225
1258,1419619.526620596
1259,1932113.6809150246
1260,870339.8143009018
1261,599233.1083824154
1262,1572960.4682132425
1263,1105748.825967038
1264,752459.2088168089
1265,1676303.4705262173
1266,1100305.12470978
1267,1627821.2126109018
1268,483447.3917010257
1269,2206652.6290444457
1270,3053287.5452823015
1271,1041423.655987652
1272,868712.5467492373
1273,1533136.2942850452
1274,3041922.3766204366
1275,1458944.306721401
1276,650125.4959391378
1277,487743.1332495894
1278,8845973.757697713
1279,2484331.4940824807
1280,1224292.7162008646
1281,1226644.831644844
1282,700889.1750963337
1283,1038551.4913969173
1284,2679980.8501572562
1285,3679826.0863610273
1286,473694.7766258672
1287,2114043.3713160814
1288,884633.2981869368
1289,597871.0674011676
1290,1001968.0426915378
1291,1584293.5427359492
1292,148758.6402921877
1293,359705.1925740917
1294,137679.61805271154
1295,1486999.2946688705
1296,1846657.7195108943
1297,5367663.799217005
1298,990930.8139656868
1299,825085.5306393137
1300,3111590.4389929557
1301,1136931.2961654868
1302,885507.5218582421
1303,5569682.828821748
1304,1397226.0526419834
1305,1558867.3716847082
1306,397486.4615368884
1307,562661.8891221517
1308,3995614.6037656427
1309,617656.8539746746
1310,358555.0063315877
1311,2775204.4508222314
1312,1788624.6133862243
1313,608990.1338386013
1314,598491.0247212236
1315,572682.6756037992
1316,561756.8953583994
1317,612590.2005937741
1318,3576273.2963518985
1319,742122.7115506157
