client_id,default
43590,0.5891207055986813
10011,0.29606180709767443
20493,0.8098343149878847
28721,0.4950359274453278
73103,0.6652515115622321
85516,0.38824413577776
81020,0.1367925461115974
81989,0.7031701145908538
13142,0.5853680835958242
16447,0.5988290264105387
17561,0.4741599362912816
40923,0.6672426542736563
32788,0.3978340477278517
13766,0.3727857326625444
81627,0.2864748232382843
103476,0.31487352308693195
50817,0.6766156806829607
49368,0.4069611764376891
105595,0.08574640006946417
8548,0.2312231289147741
40890,0.7717441382790398
96824,0.7691655676001958
84416,0.2474710516160364
56147,0.15244261675973367
79205,0.5873813563917625
95882,0.1454134039257141
29518,0.8586901613581415
61207,0.4381382675917434
36076,0.6798194252632046
61965,0.3766942187318275
69222,0.3661695643080968
55794,0.13315092107025234
86433,0.3787008955666673
36676,0.4493886822619372
56927,0.17768409056278855
25362,0.891232462826615
56641,0.4072793152386561
100019,0.2749324968968267
13280,0.3646111552904103
53290,0.5667076798364247
7529,0.20062097387815572
72735,0.13401416849566802
87572,0.7122728649377364
55742,0.6675892563370102
60331,0.25683011639338194
59825,0.3033202047963838
45002,0.8554503756741447
108189,0.3843695108922425
20687,0.6097637322399111
60122,0.2574935032641665
66899,0.18528019789416528
89714,0.3917139975246178
102747,0.6331911283439302
87437,0.7453658661001944
49346,0.16011927346755478
102539,0.5818755610400835
38162,0.11250098409570404
84639,0.4915627277560102
97968,0.1826654780514938
72640,0.3420944422807204
24333,0.34534010583063024
4196,0.26711992979414323
24662,0.313349895763707
28238,0.724979909059121
18510,0.28687683967201105
64124,0.3610089554129853
48593,0.4093003934158943
71690,0.21292880952452525
104908,0.6516674990112363
92538,0.5166093360448104
58912,0.4815539052042339
15761,0.7084273005461951
84840,0.6550338816840559
99784,0.06007081997757719
30004,0.2495219300927955
48741,0.1698113487433208
101941,0.3482970810238029
36415,0.21166514176585835
91235,0.3071664127721075
28385,0.2397387499400787
100045,0.22235037721738665
7581,0.5348872871428959
16687,0.5649661032093202
65026,0.5067555294226788
26091,0.6754134119867773
50047,0.3779800754886515
47576,0.5875979052722888
3661,0.3760418083332472
44908,0.6072352699308825
78115,0.27072499782991233
91136,0.2714327637853678
3738,0.07405060862087216
39754,0.1457597000310024
97332,0.12462679813566765
107207,0.5491879423628286
49260,0.2572441993885609
50687,0.6682993455752336
77353,0.5631238576525108
79597,0.5355648861456472
85894,0.19267417747987248
61443,0.3178924043099647
12347,0.5839077273605175
7302,0.4924976970837292
3916,0.5196405618091295
91094,0.08845123868075393
91811,0.3814611114006362
9132,0.11902443549225375
76875,0.20223623688021172
76060,0.23691705103468486
41150,0.453492021109216
100403,0.5222227237789782
102738,0.3376223843281144
55164,0.2724396940951735
79125,0.3750883001212815
20175,0.3178349487762718
1571,0.575111197618707
105038,0.4900198205358737
76741,0.2563413423081374
42128,0.4830638328858986
78075,0.4341088827187263
21431,0.18644394453745247
88690,0.23911823374142205
87423,0.3084569207503605
88102,0.7631311000978956
74580,0.348346547080052
66516,0.4300301267565298
53509,0.33323659838294684
45116,0.4811574034751445
80326,0.31276887453137314
60721,0.2821249323599908
6348,0.8336073706110595
12480,0.5238090696894842
88943,0.7997744093889114
84917,0.5376218745985384
83904,0.25063367203064
33821,0.1574123574755967
11620,0.3195107741028245
96956,0.3256104824662792
20444,0.30113056726470444
11688,0.31526787283450464
2543,0.3883123296243626
12561,0.7819413942346666
61593,0.5072897610296759
31191,0.8192111141269296
17720,0.4490356199054584
30450,0.8288709930806931
93387,0.4981577370489354
29295,0.4585823502164466
38595,0.37004726358458895
88559,0.5300795740373192
105043,0.09925828212939347
17542,0.43402922969136737
44347,0.7201429682482977
52333,0.4002791387090773
104508,0.6174471223695238
7969,0.3728226259333318
62639,0.6623006789631021
54862,0.6722245356050918
1138,0.8296852640011736
76418,0.6476612625939474
23605,0.32900609852157603
53337,0.5382736159270582
60455,0.7582850243655603
97510,0.5010117187409474
86732,0.3891056443955805
60044,0.22330704832820053
6139,0.5571291643357631
1231,0.6230145358727069
10964,0.6161863685230857
59421,0.7474657989133506
80041,0.4247321097839203
5642,0.5975348810252762
61284,0.10213713799393638
94299,0.30254369349381605
64711,0.5253189894878462
34535,0.5702850756747126
53611,0.4112818342773645
63517,0.10832024175770356
13947,0.7517280797529068
48308,0.5106099867731891
29355,0.3788006054911085
2743,0.5167617057662744
11052,0.16465554372009786
21162,0.7341588425361184
50254,0.4167247631674729
8589,0.19457064968823504
33393,0.5982481506054367
53379,0.2262197064032992
95564,0.4533303490481449
78779,0.4239282395963253
82277,0.3561824157403169
85723,0.6693243916795449
76496,0.3709471629877044
65731,0.3824628975753523
80957,0.6207297248353579
53670,0.8365589674481072
108353,0.4116568378280637
18626,0.5513697291751594
12491,0.32837891663199953
21274,0.5008313139171374
17038,0.3656186393836025
94030,0.7928790827748616
20798,0.4753934486441398
81548,0.3084532922423541
1108,0.5850086574605434
77114,0.2860057478704657
33748,0.840837903895702
21517,0.1273795407506423
92762,0.6828696917035934
6331,0.36025787100064754
76970,0.31692183813392744
35024,0.3287683642340665
3687,0.8288234183951146
110033,0.6017653469150871
22985,0.7184591271862881
66968,0.8288151784155415
67600,0.3912897175530909
22676,0.703189900315813
17091,0.27168886079114
65798,0.30906329513385306
65656,0.4978467111174176
57665,0.7632593765722743
28967,0.33416907709910065
49017,0.3693542166194551
65338,0.7130211196788081
76390,0.6219653727219141
108368,0.3492213182170495
67509,0.4826088213211229
9503,0.27660425492070834
107874,0.5633891319315493
60601,0.5089601145502034
104656,0.23849841443351666
106613,0.1482641000124545
104546,0.2807475333677445
66927,0.6246586997629736
20259,0.8461403458619692
24349,0.20655458751070005
78336,0.4132543593229662
37717,0.5935447557074062
103904,0.8189544853077938
88678,0.4737735895675999
50135,0.18653173993991068
41884,0.5374320026712928
87724,0.3259441027502077
23718,0.10449516417235423
23026,0.4403269545090715
59246,0.14467784512016882
59061,0.4913210047472169
6397,0.3141596779642439
92724,0.19799293472720225
67053,0.3950943140703741
54793,0.6998205422599815
22836,0.2776303848800742
83770,0.19854510614041407
45757,0.3254369531374201
25266,0.3203158201834719
77610,0.33333519826816466
40281,0.24387020615613714
7546,0.5885180290731369
108958,0.4563027803665628
99034,0.3147536325069908
24596,0.7196500998164563
59177,0.330271202286547
96922,0.4636210103793263
101144,0.2971614239901535
29982,0.6564836347724429
45325,0.2638996703238792
61741,0.3683930470232265
65405,0.3808877647243403
36589,0.8778965160034778
16356,0.6208444089385624
52821,0.17649666716365994
5113,0.7861998137243537
99771,0.23717202295457074
24478,0.7602109426598703
38247,0.7725784162055156
45480,0.4538534684198261
85124,0.2231499626732076
82772,0.4432141241489197
6335,0.6374443808278981
12257,0.11824658968631213
90207,0.2751493848383381
34691,0.34351874352984896
94898,0.4994054347361352
27675,0.7618161159859677
90803,0.22372415558200207
76698,0.5889041927290435
46524,0.5839140011434313
81814,0.6175276525812203
8823,0.4321267013150145
78828,0.23848904298597856
108417,0.3818028656618505
99582,0.29873340353887795
35989,0.08106575923084965
74157,0.3020767543576772
78557,0.3329395038449412
14520,0.1896902409658557
44066,0.24454498961404886
83076,0.8553028617632393
6371,0.5953016399151845
78355,0.14275846238407386
30115,0.647926176605063
14901,0.6867289282759647
69782,0.7327310724917833
99380,0.17070618517476938
50643,0.6955382010207297
90650,0.6301633387307849
26495,0.5399452748568537
98284,0.2584935502466277
1371,0.4364468425290669
58925,0.446396990995175
51624,0.4909318335687075
19305,0.299989825486707
23949,0.1655709639147866
39486,0.6240477163414835
26259,0.4882628833450016
95823,0.5870384479306414
14883,0.8434404577396546
87922,0.2995771319142374
35262,0.3503428850229401
104180,0.6971713247795871
74029,0.16147380703361064
25738,0.6265919415204048
89435,0.4451870441997495
83654,0.7625683233882203
49162,0.1302030443751861
981,0.3909194513647524
108345,0.2480794665708685
98673,0.4372285051601028
17584,0.6328802191242493
69934,0.7563331221666009
18513,0.2576946963596011
65315,0.4689958195023404
47022,0.21470904530109708
33680,0.8030213657491957
65341,0.1684965395093375
28892,0.10051968896328216
32225,0.6118160671181387
62528,0.7984115592269289
19365,0.12171927414536453
33866,0.3588401454398448
22374,0.2544124454768442
61821,0.5582725760223461
47234,0.7615113609197055
90120,0.3002872865486249
15528,0.6223468529783904
10580,0.7071892159121717
29234,0.35150670380294563
99701,0.7407220485840247
103611,0.2924282754645049
57161,0.2872807856320179
22911,0.379475644075519
103801,0.17066399477255406
27870,0.16513536146831906
16950,0.3528346774796957
104161,0.6193077019547689
104888,0.4136982489229919
70706,0.11796259790943832
77941,0.17924877359050384
100395,0.28859689462559235
16019,0.5506941603295389
101186,0.3813411058816094
16452,0.7687287653146315
38030,0.7952478304126948
106527,0.5297510282156727
107713,0.5311655117183794
2531,0.370893675633144
84537,0.6044256308087003
110022,0.29679812290839275
15602,0.3466431843172077
47096,0.6081527308896169
76473,0.04694034598197019
56969,0.5550418859115942
65395,0.8140243610926438
56934,0.06686381404743516
19497,0.2897094921058324
101275,0.6900683257839446
13153,0.3957410387293655
5429,0.2843791100649421
66582,0.6106617023902222
48977,0.10585467348325986
83634,0.6534618322658684
34667,0.387481345402328
18270,0.6966058780515997
90742,0.4108418767139965
9130,0.2855711538824251
78058,0.3554906800264969
93865,0.5608831327601244
92583,0.4805543359916037
65765,0.5771740592616176
69221,0.429330018633423
46369,0.28449008679976595
100304,0.4131239315996644
9409,0.8400829396172284
5712,0.6356378484653891
55092,0.5718005842864761
54951,0.6316175899933395
11526,0.7494365944772748
75334,0.2705656718547921
33152,0.7101450091985467
90767,0.2824041708105343
11563,0.4750571241025494
86242,0.551922554711581
91705,0.2531168464071126
35577,0.7467609557694364
33345,0.3669178207527172
24264,0.4067149095064903
42594,0.3897366329801705
67528,0.637464610337219
24522,0.3201009572455677
102624,0.7303768992531633
43046,0.6118590345582358
15889,0.6090032549022452
107957,0.19550415604013344
2736,0.232277064430208
69026,0.5854513562826688
5768,0.2957531572743667
14766,0.5547912423129256
4705,0.31899510608761794
58108,0.2585206763783623
78134,0.8125351153868579
91284,0.7701385011934226
75717,0.6018239350679206
64162,0.4720723781574505
37562,0.440373412273693
34966,0.4704130068511788
43660,0.2366295109469151
492,0.23286011027868486
5708,0.4084743214749002
96287,0.2632749961528409
7034,0.5969723717212895
99922,0.5255503287519733
53314,0.4538968296262547
91641,0.07453794811840245
64243,0.3402027913507105
94451,0.2484113318170136
9640,0.8817566482538349
9282,0.3125483200674514
88041,0.8439019159979341
19011,0.8445357225478725
71182,0.22272138439231606
102527,0.2040325789118896
100864,0.17211503127074115
72592,0.12653756633586374
52472,0.2813599459972764
46353,0.20999253875547255
68849,0.26097445646188955
76572,0.6258362093911193
10434,0.5073976625376314
81909,0.2902555054197509
61799,0.3269452465473855
103129,0.5194164049151059
27459,0.5054266829601507
84276,0.7346144738901587
62005,0.5556585459684709
29688,0.6519225932684557
26781,0.5598282527121452
33061,0.4946886256107763
83473,0.4474272063375406
80996,0.579553348670288
34979,0.7149676086729313
88165,0.7180386692371822
4144,0.13476622079957334
97825,0.3149298898759001
78095,0.2591115696561403
71878,0.4504088892399408
23169,0.7530567997630594
55717,0.3750852252448424
57284,0.5242243392806782
20948,0.4604578988410557
107721,0.46992054376426795
98948,0.25715281500543136
20425,0.7934880831646389
102865,0.20931255018453107
57556,0.3485687151908389
32463,0.7194423494067794
105143,0.4057236184734915
57718,0.23325738669486185
31763,0.18472542219471266
35615,0.1525040163721183
96190,0.3784212052203957
67693,0.3642320095361418
10106,0.3284198234363437
38945,0.3625274063878344
100098,0.4281499585278158
107354,0.7032917944383372
49707,0.2300656067918249
109076,0.28476284493192594
72520,0.4528457641181381
77185,0.2991844957631239
69205,0.1873455455114898
59312,0.4588121939195165
46856,0.7390798095783363
38441,0.43050004957240656
2663,0.6122715133847152
5217,0.3562244468037087
22199,0.5785349080625563
76258,0.1581593784583169
19285,0.5118415637672771
35308,0.07278374047464073
4010,0.7533142055631776
60194,0.3599741379158809
95891,0.4730437901584631
43112,0.4785992116601252
54720,0.14733573551063714
49360,0.6260740310180961
42032,0.16966516511387053
36413,0.25432004795387725
24419,0.7087841096208763
47087,0.4294033710458545
56376,0.4301759531278006
47268,0.4580774097739968
8960,0.4617790013382516
41842,0.5095058833039555
47812,0.14429331544121887
11406,0.3005705240211925
75339,0.5503065080675507
81032,0.4987686204066769
72769,0.3487938415067133
8971,0.5929651337497645
11002,0.6564918415525444
46326,0.4748886136096162
47394,0.3744271452428291
54915,0.26869172556664417
89485,0.26005496937803896
93866,0.40851983465979386
36069,0.28487954814407884
45765,0.617062669515
63426,0.5410282513504345
97298,0.35472874132138443
37043,0.5399629682155284
64118,0.792484918534445
79626,0.6702026309410488
100276,0.6276747994961538
103365,0.5615597446782649
279,0.4845367964587333
25094,0.6210746309406684
18251,0.7246916393855976
23728,0.6713511415333514
94500,0.2811113877689337
49184,0.3616513926889181
66621,0.5911609634389353
26946,0.07712447237439476
51033,0.19701167074873946
41135,0.2732909136223629
4282,0.5646169775313028
65384,0.5721326516054988
77046,0.2809471367436445
2437,0.7255454323772366
23038,0.4272990617465877
21796,0.2842317350454378
54977,0.3674833517739909
964,0.6180377834599214
77529,0.6992974435336928
49695,0.4558087357935207
5394,0.3341360993055509
6768,0.6028029589601528
21589,0.1920691203861405
102992,0.592544100090144
76986,0.11592788420158913
94897,0.4299170860282142
18353,0.6572957629732789
105457,0.7832405968338899
79540,0.08544904691012903
36338,0.4046953899040596
7548,0.7974745007247664
72470,0.4414645727415558
54840,0.8407631774622959
92926,0.2910158731903007
85365,0.31206489028546464
32856,0.7759740347991066
41041,0.7032428325397421
1861,0.20942503198754128
34836,0.5586776419268944
89927,0.2578724178562264
69939,0.31323838971653284
41862,0.2808039481782737
68351,0.6277583916239129
4339,0.5907285345305081
108042,0.6116794996439725
48616,0.1506868693792954
21886,0.22951820011067964
9275,0.6796667392150882
31249,0.4706420862431381
4912,0.7936359707573895
86759,0.7849384507784126
32666,0.5911293191281228
28327,0.6216866921964255
49771,0.2503402846340585
84470,0.4870671932856874
10300,0.5217998164545524
51684,0.1650949958870241
109470,0.17217699027896566
40865,0.5050917335783898
12402,0.3214350962269664
9805,0.7756119470696657
45394,0.7228430187628098
67632,0.6092709745855299
1414,0.9049578088391476
35493,0.5352812464172385
28999,0.3194999039974378
14431,0.533054786058448
6220,0.6999572423614845
101876,0.1427688728499163
82010,0.5730183432513448
79754,0.3829825213780776
39844,0.3560130075183859
1739,0.2937374206378052
55639,0.058966052347477975
40508,0.7855086021945376
27760,0.5946138612196495
92362,0.7819411983626785
43739,0.19176466258578173
63636,0.5717647962134244
67478,0.3718353880891765
47153,0.2402151674619704
107668,0.05564198964216762
99677,0.2949094201119721
34285,0.5236218484004613
104873,0.13177888841240468
60930,0.6440887337020353
85493,0.3332565592963587
27070,0.6604184175291838
91361,0.3990521842744736
93292,0.43908614353825537
72029,0.2562659901740237
102653,0.687407017793496
75458,0.3004894090458214
97771,0.5990135114990847
5563,0.3371584713796997
64982,0.2698299189772635
4728,0.5010445111118783
37885,0.5197343630459254
1026,0.6257473106264525
16987,0.3761395939761358
12424,0.2083707756275721
98326,0.6368165324642852
21476,0.4599652668514492
85777,0.7690479648995786
94367,0.24637686960879376
79417,0.4035453542981439
84675,0.807523666924896
52307,0.10941779265988326
12581,0.46319690015531
36460,0.29673890704667233
109429,0.7416965912742584
4802,0.5726569555803771
75057,0.2055627457078605
99070,0.14173914021173825
93063,0.5516896259142704
109784,0.6815363957093131
74563,0.09389714717299164
28568,0.2954649645697115
19982,0.5586619627707304
104408,0.6541508835308193
363,0.13300454714779925
107478,0.2525116849962685
94054,0.3804854396400407
94420,0.2574983866661472
104267,0.29510438937369504
51069,0.5460027641244142
15703,0.2524650815492713
6267,0.4832212165561337
39005,0.5310996836452383
7778,0.8153659900950982
20691,0.5915060653557995
16784,0.13596394671093592
91806,0.4718875063035654
101032,0.3923274356695379
81141,0.5352618223891878
78719,0.4094714309001879
28614,0.5015936089885483
70537,0.1861293811890351
33929,0.4415457329712411
12081,0.6127474781389187
39687,0.4641589415215584
67292,0.2003187443364801
67830,0.06021109539813056
29128,0.3238735589518971
88387,0.23672376616884705
20484,0.4654630221986723
17057,0.2174694937659218
64252,0.2957239803572086
75234,0.4692837089895919
56276,0.7293130400607536
39823,0.6818731687734021
72525,0.21215048652246465
31410,0.4550634672091576
59965,0.7302546834247104
4644,0.38575112960369706
53996,0.21884395648079785
7113,0.6339019377572584
59389,0.7406759568488309
95186,0.5657200598127394
93011,0.8613306832366228
87766,0.4565305898898716
82564,0.6376269877175965
10103,0.7185605941821652
58501,0.5482966513134602
69039,0.4094890548899468
48780,0.5902017553084697
13722,0.8935810157510023
80449,0.4666920189142569
39682,0.726334380717338
44893,0.2672058806492273
85282,0.5873808944748844
77052,0.4126955079837279
91671,0.24037667734263146
26357,0.1033948229452813
55949,0.2985120788840401
37811,0.13409957487476412
28840,0.3332972373217144
33644,0.5409038533385627
100524,0.3937701406449123
857,0.5390190629452929
97858,0.18100005660280752
50945,0.2919018006879965
103447,0.5077396619497873
83334,0.4612297107100116
19733,0.3875717778829264
75344,0.6854236592669832
16559,0.5263964667720762
46277,0.2504891360316548
102903,0.1692267581268845
36836,0.454882621528357
97656,0.5785173435569194
43491,0.6818230851782746
10341,0.4856240400895381
76772,0.6085216034443516
12001,0.2836958763532069
10313,0.3596240357840282
21987,0.5992099931287762
37671,0.10309435959223416
107331,0.33424010513040825
3236,0.5655091597943931
18499,0.2291665861597061
84831,0.5347245079662499
45364,0.2831754888605154
9980,0.6447277075450527
106775,0.4583121177543762
71416,0.6341867750410497
98335,0.2834832011196656
83986,0.7018806434762992
91059,0.4919566291935668
100822,0.7975615083150475
73263,0.4955099404442882
7697,0.08753928220375258
63688,0.4324729570559948
101529,0.7153022328976053
2340,0.4877764218666836
42519,0.7165845822722188
96899,0.07391421519570758
83966,0.2346492622458799
59532,0.1341576219094584
2038,0.4654640814211249
3790,0.910602551960818
38224,0.6375402117931861
10645,0.6543102747937358
107234,0.3588442871424932
83550,0.4881381818231203
80468,0.12901420704694122
74609,0.3238671703693005
84618,0.4884825438904986
27848,0.2422963700757097
76585,0.3797832256493831
35239,0.8767323568451233
23316,0.30986802439465755
36763,0.3652656585496089
19032,0.21722220907530887
1600,0.31789753500475904
81827,0.43907384955894097
38573,0.4173828350564627
75964,0.251369895616456
109766,0.4042643730270041
59012,0.7057606918072605
67863,0.262171037535238
34893,0.6578261218851875
48026,0.22087995418898285
81680,0.32991816174255306
23187,0.6574559259296868
39462,0.5283879603450322
467,0.4808324694253683
22357,0.6185056992013586
57145,0.5823375122417265
2030,0.3232598872124122
15867,0.7769920882368285
877,0.8146585498367572
108477,0.22962903840538085
58462,0.5245952712318074
17775,0.5404477689259992
48421,0.2765115143903059
31720,0.27196655189944663
53709,0.1243454690719469
28010,0.4575595258443798
12436,0.5157154242372985
33166,0.28691241853861565
22183,0.31948079132053764
58550,0.6375489444205611
105743,0.4306640680514533
59445,0.3495449674442995
49853,0.28821073702035144
31321,0.6924201739007099
66911,0.676437589949295
52971,0.7856660691451217
70863,0.5956248421000471
54209,0.6350189004053961
62591,0.7270748097511012
77895,0.6649665545415782
16802,0.12359218118151225
98288,0.3307594980924996
37924,0.09826676195541817
56131,0.5386039654392015
61439,0.398940732588738
98147,0.6119440159878755
58812,0.38796604142368096
36281,0.4577945246518743
47823,0.6794286826183418
78050,0.3504897614007149
22049,0.8429871416938929
85595,0.2916151984874865
108391,0.2798414533971956
63985,0.4467008995355598
91615,0.3587256801539024
87995,0.7530091982615893
64979,0.8146408878206374
17416,0.8147930101214332
58072,0.40086457018244814
3805,0.4741821720517408
7864,0.22240848228945345
25750,0.3778787648768753
1816,0.3764116650540125
53447,0.2759057072717355
14876,0.4303031269483388
3470,0.514555636921282
107625,0.7209298002849273
42740,0.3601130032485402
86236,0.17752289611642227
8910,0.196827704450288
81216,0.4346810355005008
6542,0.41374896859370136
101610,0.6725761649153882
95098,0.5924064889553102
46602,0.5066425957866867
60010,0.7136124304869214
37417,0.6277701183265469
108224,0.5799968809970985
92184,0.3672232674661911
93984,0.2872960368185234
90729,0.4899013788658272
83649,0.15595783630334548
94714,0.1319753444042142
101041,0.2375180390029961
62686,0.08858742233501966
70981,0.8576774186233607
93321,0.7573111233641368
34322,0.7693661364928726
65148,0.5770651918616245
93776,0.32124418465833704
5855,0.31611187657088297
9495,0.3357936236141165
62243,0.2849783381297369
83391,0.18176701403849094
97788,0.17041794197315566
49094,0.5618224022439384
90205,0.1282331357728421
76994,0.2395917972291655
91867,0.6021714436529779
72218,0.5747085563544951
93590,0.632336721422213
32707,0.9297240729705027
1257,0.047353024590002304
73887,0.2833927588879768
101392,0.3496301025681279
62839,0.7569092037097659
28746,0.4089510428532479
41131,0.9080609527536616
108480,0.493238781276759
96302,0.21027383463280536
109940,0.6387486149031457
28590,0.7171157951083217
38304,0.6258010918213996
6986,0.034868527106393495
32076,0.35573212719115865
29309,0.13356826581719913
46051,0.4670654244544794
54624,0.061280901164007084
92319,0.3239188879826863
76815,0.5813381605155961
93099,0.22327527805867348
33496,0.7040076747711228
1719,0.1798407619498648
103163,0.30731305710669266
7364,0.5159423387897568
86423,0.08024452280121369
107872,0.3953110801149791
109814,0.2527634983060015
103646,0.5835183545312834
24953,0.7721669503736178
31834,0.20649317094638026
80454,0.6105205455220123
84592,0.1875052453392496
58810,0.6634000794524443
